corrosive,,immune,,passive,
x,y,x,y,x,y
-1.51358360927033,2.02172453280847,-1.40759636615167,-0.688273748752687,2.23617270454838,2.03347345589605
-1.23129753685618,2.01177202814774,-1.15946968110685,-0.651288323713444,2.38766969583633,1.92929851593311
-1.24702341842253,1.96996919806669,-1.02586467077455,-0.692831221867783,2.30633266376795,1.85082795538991
-0.716827270902497,2.00744560563417,-1.53903527709465,-0.75116572248801,2.02491303110952,1.81900651129477
-0.831565555553951,1.93936076962956,-1.50411775493907,-0.834655857349357,2.19441030832259,1.64697778592873
-0.800243758384609,1.22923252210505,-1.2405901032363,-0.74020237144561,2.07804744912916,1.65721910384136
-1.53182216612827,1.30106615411942,-1.03974936786,-0.823403693055051,2.27942970935279,1.54790906425951
-1.12840781586422,1.05111561338881,-0.657801062543953,-0.838404653359114,2.26543670729788,1.42255833666672
-0.479357794853059,0.958250600370549,-1.31986934088484,-0.917886060283989,2.35013119341968,1.33915484578095
-0.460924289050078,0.869509840589528,-0.970889068274009,-0.943388270427399,2.0028838003203,1.28110915841263
-0.69321678755908,0.869105502036858,-0.340814077913151,-0.92140380569222,2.33516344663959,1.26079981053851
-1.62812694497674,1.14424055833378,-0.623425065235693,-0.895786070248046,2.43655855905293,1.17220345738344
-1.8786363393498,1.22213349237317,-1.04951847610576,-1.15240242083268,2.25566759905212,1.0935596088891
-1.89782797993903,1.34742645731557,-1.4314667814218,-1.13740146052861,2.33982056032659,1.03626483597574
-1.86096096833307,1.16994493775353,-1.71526912340846,-1.05434454554513,2.45932426363451,0.874592953823095
-0.0158775085235989,0.212321062139617,-1.71916810230921,-0.866361776143736,2.25999979783073,0.884689865109772
0.24678370342345,0.348548496799228,-1.67710245216892,-1.29448698824097,2.44457312679335,0.785794431391692
0.626349299411256,0.448425895573794,-1.62364311924088,-1.47193962647782,2.71113331764115,0.734039096649912
1.20361478666087,0.616532536978928,-1.38896791140365,-1.58641364700378,2.99428582981102,0.682312643233324
1.73056178509695,0.810661252380906,-1.41976984471956,-1.70134976873279,3.39271815147966,0.672562307848935
1.62526769378286,1.08724037493737,-1.60033588981197,-1.79565884801058,3.70916361126314,0.615671873488245
1.30741426939634,1.21201347602634,-1.75042491649687,-1.75936657477592,3.86347653175719,0.375731600068739
0.942708115219161,1.19571285608869,-1.22087859879363,-1.69055970564153,3.89189575574486,0.605546080876377
0.625396215679963,1.29437723920524,-0.986528305864787,-1.78936849538404,3.89406185513416,0.501111208986715
1.95453646195102,2.01209549898988,-1.25048917744542,-1.86293500690986,4.07408637537925,0.621529006236924
1.4068815533532,2.01636415885307,-1.24832307805611,-1.96736987879952,4.25768495961669,0.569629264869191
-0.616840123092207,1.98673191920738,-0.769636774013739,-1.84643221769588,4.34237944573849,0.486225773983415
-0.681801443777446,1.91873372717834,0.745085500583448,-1.31345145260044,4.39367267927722,0.413208007636224
-0.646883921621859,1.83524359231699,0.76254426166124,-1.35519652003112,4.52760260451791,0.355999878698436
-1.32597774116268,1.77662027844486,0.882047964969165,-1.51686840218376,4.77811199889096,0.27810694465905
-1.29192665876281,1.73490409233938,0.553472348605583,-0.875142685240962,4.9449016518674,0.236621809155093
-1.23868393577371,1.56789494129149,1.42461254000213,-1.27571511310624,5.22805416403727,0.184895355738504
-1.50405277195739,1.56221109649395,1.59508456194038,-1.49473953082263,5.52899035219332,0.0757586041077922
-1.73699510028318,1.59313721950818,-0.308461920386415,-0.918418462906745,5.77917483165798,0.013530900851856
-1.89184954562455,1.8591862109001,-1.68797334480828,-0.844783622439723,5.96234019601756,-0.0174818661379443
-1.61129635272185,1.93278160375111,-1.83687101682906,-0.865930528744372,6.23020004649894,-0.13189812401352
-1.57681205044412,1.87017844326769,-0.400833765695827,-1.30207319671455,6.46335898476366,-0.173267734216716
-1.49385044383376,1.87032284989365,-0.00196822414931973,-1.33271050647687,6.08086915460029,-0.132158055940237
-0.165273383403923,1.81519417636959,-0.927130934315112,-1.52753237368343,6.84574050995756,-0.209155668898711
-0.348113832855106,1.83054171257594,0.40187934599259,-1.60354802158541,7.11208409086643,-0.250467516451524
-0.34757230800778,1.80443299460353,0.638070823402338,-1.79112645243413,7.21315428837137,-0.323398638823142
1.11345236272855,1.72635423384367,-0.0906916551352264,-1.85505815387632,7.56235117092113,-0.359344336155518
0.912070102504923,1.83566427342553,0.294397494295304,-2.0214896784204,7.87901324064354,-0.426678257705175
0.82813375116938,1.88251555914992,0.52246609899516,-1.81743733968289,8.22777690331544,-0.441736980659619
0.296529639046299,1.91292181831072,1.06719677341743,-1.68071892249503,8.13006415986392,-0.530679909716977
0.162924628714003,1.95446471646506,0.935649557504973,-1.73838915263587,8.21443373107733,-0.598418169819303
0.810241770213725,1.94514760095853,1.23593591584424,-1.81619544269968,8.51352873475247,-0.618785280343802
1.3757886597672,1.87824689928673,1.58654076299705,-1.92002380676034,8.81305695830548,-0.660039365246234
1.51134315954987,1.7427126164317,1.96859737328255,-1.94024651065889,9.02778239076722,-0.612668215668407
0.850141320964711,1.62145726075096,1.8485521451273,-1.75246591053383,9.24369917789309,-0.622736245629894
0.402256950238245,1.61545572137633,1.94214929973915,-1.46509672488612,9.69169185358902,-0.621956449849744
0.368781347324018,1.59221682088862,2.35327496382911,-1.28683540954392,9.87474891297913,-0.647747473245062
0.102546071384619,1.62830692484695,2.58296814307095,-1.16110922472366,10.0914238348912,-0.69436770836793
-0.462317033713758,1.62503079633107,1.34852976210028,-0.844720083524304,10.4568881238547,-0.714619293591666
-0.575755658731628,1.49428503719266,0.718238161800494,-0.856261061070517,10.5732509830481,-0.724860611504297
-0.691543038439419,1.4395712685121,1.40318044969243,-1.07961190130047,10.9873008813136,-0.687586373213147
-0.811588266594668,1.62735186863716,1.4472512049153,-0.841619215438069,11.2211096493952,-0.760286444983241
-0.639599975083897,1.33522304059801,0.735981442093841,-0.986142352931704,11.6854780364742,-0.749034280688935
-0.256676925042671,1.2732263879436,1.25175136768111,-1.05312969857907,11.8666939113834,-0.686055662978039
-0.275868565631909,1.39851935288601,-0.907199893638567,-0.96289288615317,11.8643112020552,-0.571177303899411
0.257035206124752,1.30545217059142,-0.776735727420764,-0.8530052200675,12.1113548374054,-0.481974442915337
0.885702231882564,1.39531930205487,-0.409538558945888,-0.956804702802966,12.5592392081318,-0.475972903540705
1.66976522782907,1.193028724154,-0.511908416084412,-0.82121265729755,12.6597678807894,-0.522795307939909
1.70717376428236,0.98943848661954,1.01716280381944,-1.7428330729287,12.3940741296974,-0.512813921953994
0.0516240010370211,0.809011071888043,1.75069070101348,-1.90865808964377,12.9588628844646,-0.543162418464408
-0.0479299268954097,0.808837783936898,1.66567129998328,-1.80958936797454,13.2077477042957,-0.542729198586547
0.300183905959698,0.825109522549352,0.0504016180295321,-1.56926307103673,13.5060845731846,-0.526544103949664
0.497125662435248,0.929890970341302,-0.296629165130923,-1.63775224559402,13.6386065338222,-0.515869566159172
0.296826451906276,0.986983573978328,-0.563730880826046,-1.55988819287982,13.5372114214089,-0.427273213004105
-0.355005543672672,1.17676755183237,-0.689646238326309,-1.88908908993378,13.5022938992533,-0.343783078142757
-0.28647015899508,1.07244820524347,-0.189818804244325,-1.98743577847324,13.7344780927928,-0.338156995995603
-0.27009444761194,1.08292057375763,1.59846952957758,-1.80677731314021,13.9664456763934,-0.322087426659484
0.327012510043705,1.09440378865346,2.07827283795293,-1.77690345660218,14.0842165001899,-0.400211411300395
0.593031176044176,1.0687571718841,1.43931684009592,-1.37070494658974,14.2018790190169,-0.473113652346824
0.773272306228193,1.17873148194534,2.05767323276064,-1.58372782493149,14.2855987604135,-0.509521450882251
0.903303252568136,1.30950612240895,1.33575562829328,-1.17767372154501,14.5517257313835,-0.540389811246098
0.767965362724397,1.43459691807501,3.04003326044849,-0.983788595513886,14.7842348398314,-0.550428959882394
0.914696935355876,1.56017869626932,2.57436521373583,-0.932379836674396,15.0160941184625,-0.529137646951792
1.31334586696346,1.53998487369597,2.20825109495561,-0.880797789883761,15.3147559022598,-0.528617783098359
0.693507159364532,1.78726579373971,1.19084650544376,-0.665540483211497,15.7126466990811,-0.512259400510331
0.0795912704478867,1.78619718470765,3.14798228666194,-0.62558028167761,15.8764038129126,-0.407535715368763
0.410029732286269,1.85465747793975,2.28673180212505,-0.739032889531065,15.9075306611369,-0.308264824423202
-0.333592188061924,1.70714899766064,1.30648518448925,-0.678075964583521,15.9063393064727,-0.250825644883888
-0.549617280157249,1.72243877121661,0.0782201867780927,-0.659326208269703,15.8879058006698,-0.162084885102866
-0.993602671982967,1.52845446244058,0.924753489112135,-0.673518491468425,15.8693639898973,-0.0681223817273617
-0.925825422091634,1.46068732101306,2.17015233299269,-0.718348084429468,15.8834652969217,0.0520066022709402
-1.5723844288051,1.43345223135821,3.31364849425089,-0.687318974883801,15.7988791157694,0.130188349562233
-1.88698870410767,1.40157302461269,3.54561607785149,-0.671249405547683,15.7634200687664,0.239787202395997
1.52178024384674,0.253459480570835,3.97690812725589,-0.66527674749824,15.7773047658519,0.370359673583264
1.73845516575886,0.206839245447967,5.18742340361916,-0.665462574218708,15.808864833954,0.448743590150892
1.50388826289109,0.316091522379441,4.69138664346846,-0.749876911486159,15.8892271212972,0.57420984304444
1.46745447116299,0.472686067563552,5.15413045600555,-0.660298593274606,15.8385837175753,0.615897147824732
1.32324786746752,0.188157818075357,5.58769690976872,-0.763982550709309,15.5726733565443,0.636322020999613
-0.646850555448175,0.735960479258667,5.94003463643297,-0.951358812281695,15.4556606675341,0.677893800479143
2.67608816735252,0.488798888302231,6.08709112397285,-0.841442264870834,15.255578066944,0.724542916927202
1.20708288351407,0.914440306433061,6.11745983741089,-0.705619168763892,14.872005187086,0.817870031148511
0.132948150996344,0.664846907895568,6.14851233530404,-0.639972902844622,15.169908836097,0.854942100163326
-0.447349875398297,0.642949087135961,6.6477982445387,-0.712210873411664,15.3690166919619,0.855288676065614
-0.412757268151107,0.575124183058061,7.65895510045988,-0.663453420224682,15.6017424103488,0.834806040240352
-0.512311196083535,0.574950895106917,8.40669260964775,-0.714371196535931,15.749123812797,0.929057356867765
-0.89599238091102,0.673499752922709,9.26916840348708,-0.697204136842563,15.8451036767371,1.10154818343685
-1.09661650634839,0.746257587343184,10.0334238836659,-0.781717656854911,15.8229878019723,1.3678282254303
-1.14780143491765,0.814053610095892,10.2657163821749,-0.781313318302241,15.7880702798167,1.45131836029165
-1.42997920236234,0.818784371162133,11.4281536194451,-0.826287317889238,15.8688657870378,1.55589763880726
-1.47899803154229,0.782145522025179,12.4261839130671,-0.944654541050906,15.8338399599127,1.64460951726309
-1.39311219075638,0.64130285160009,13.4746410004721,-1.0942655818039,15.8321070804013,1.72815741477482
-1.60935389279063,0.667036112345024,14.708212941687,-1.36888077424739,15.7636800006932,1.82725501776924
-1.75684360020837,0.578006539312096,15.4238488579254,-1.47207374915385,15.7460046296764,1.87944357238888
-1.32533494086504,0.573535710172572,15.571771785221,-1.40393115049885,15.6939532613515,1.98901354389745
-1.09239261253925,0.542609587158343,15.7444099065485,-1.7273904401049,15.6924369917789,2.06211795422021
-1.02483197258685,0.485285932919793,14.9859285443897,-1.95847569922093,15.542347965094,2.09841022745488
-1.17329642472977,0.443252052237211,14.4056305179951,-1.98037351998054,13.717842449483,2.063902820117
-1.30722634997046,0.500460181175,13.9560132677572,-1.90282716184344,13.5855370987842,2.04278479513754
-1.50525115614066,0.44789616932788,13.8899688973773,-1.91860791792765,13.3203848725395,2.02665746315104
-1.28890114913694,0.416941164988461,13.2105501629281,-1.96156600101633,12.4912020263138,2.00432642251357
-1.22253186384866,0.417056690289224,12.4798381949401,-1.93150631775783,11.7615731080205,1.98216866982725
-1.45359905305523,0.320366803576465,11.8653807811762,-1.90646620881747,10.9320653468864,1.97550285997323
-1.76939468302191,0.345926776370257,11.0690576626862,-1.91307425602111,10.3347417792918,1.97446313226636
-1.78479564967987,0.288458715505752,9.84187571466968,-1.94654193565212,9.68731633282262,1.98900199136737
-1.78382090495468,0.241463023155404,9.04208683715683,-1.7860541878323,9.48864169683563,1.96776844108715
-1.78230463538217,0.168358612832641,7.79517172370376,-1.66812018454849,9.25580767347929,1.9934728205069
-1.71517721530763,0.131921932972022,8.5308657202871,-1.93838007315322,9.10539373188601,2.04543032452501
-1.69955963871074,0.178946506647561,8.34954154040843,-1.99613694726963,8.59103177090178,2.0445350034441
-1.12207754152219,0.336609660863729,7.81880386804107,-2.0075046368647,8.09326213123964,2.04366856368838
-0.890651482768914,0.378787948172264,7.08733376526688,-1.94089274844481,7.84459392134749,2.03279185662155
-0.840008079046976,0.337100643391972,6.09060313127847,-1.88518644841694,7.64700233505515,1.9593408703965
-1.10180285123831,0.159099259976494,5.14679030537076,-1.98082406865351,7.33153161999686,1.96923561240684
-1.30069409716423,0.14830919688524,1.01259467193832,-1.85747192876392,6.91531562234202,2.03639624600535
-1.36825473711663,0.205632851123791,1.19446037666431,-1.82582377261993,6.88353894430093,1.96845581662669
-1.43559876713011,0.252513018173376,0.115634575821266,-1.81203582797387,6.81911914846301,1.87434890662523
-1.43213300810722,0.0854172231499168,0.411697040351389,-1.68619411785285,6.10619085646126,1.84699829166962
-1.54762942754493,0.0538845923066837,-0.0242521227400105,-1.46763180133952,5.92226735731543,1.9145632638208
-1.71550213021602,0.147587163755472,0.263904079019151,-0.960602808821224,5.25694992989059,1.99173416473042
-1.69295303557336,-0.139579852615908,1.46970662606322,-1.49636294363925,5.0404916179174,2.02791091266432
-1.49297873995279,-0.181007225469483,2.27135834905088,-0.94666468128418,4.82479144073047,2.02753545543684
-0.622163463464637,-0.565914422551314,3.63012146761815,-0.894373140133102,4.69270269997069,1.99597394326842
-1.02157052985847,-0.509168394816578,5.54679451224413,-1.30356953170033,4.57677306065512,1.98532828680311
-1.27078026459794,-0.49393638391099,4.56578975982207,-1.20606040159141,4.34437225717665,1.99014569184493
-1.81984313779881,-0.42178505731952,2.35056323636827,-0.802605617472093,4.09462099758986,2.03148642072293
-1.84912880154221,-0.609825589371293,1.65350308554065,-0.83222151456191,3.41411921344599,2.04074577357908
-1.26893908011703,-0.582706025017202,2.37292967571031,-1.11817551527528,3.26478832154735,2.04048584165236
-0.190113279273984,-0.596493969663255,2.61639924706812,-0.856655115673263,3.18290976463164,1.98812399908157
-0.155953891904657,-0.64343189936322,-0.219046514525203,-0.950363463387089,3.10135612262433,1.92009692572734
0.489955284992017,-0.584866348141468,-0.94726746821544,-1.04040388280169,2.85192977794593,1.9457724238219
0.441586285628851,-0.652835658845321,-0.648713989387617,-1.03466227535378,2.51824216702359,2.03396443842429
2.14951233210757,-0.597643446405845,0.909299244652289,-1.02609227051567,2.93597443425094,1.89369939450302
2.11751904412754,-0.655140388595541,0.691432968076055,-0.922032855853486,2.60434461774844,1.88267828081024
1.73448768911685,-0.587921992346646,0.891515568666099,-0.968681972301545,2.66930593843368,1.95067647283928
1.38583233141441,-0.578085012986686,1.02468735912053,-0.989337896077952,2.37735906274324,1.6264085061279
1.07003670144773,-0.552525040192894,0.163186310006396,-1.05350064812167,2.39200189461494,1.72042877215378
0.938164570626879,-0.594530039550285,0.247339271280872,-1.11079542103503,2.58916026102942,1.81476673275677
2.46389999747121,-0.555320752471357,-0.568500402706731,-0.976445272512812,2.43939614925291,1.83539377520798
2.71267651233281,-0.549665788999012,-0.869111675954393,-0.88297375166555,2.92230634710443,1.75268343612678
3.45846453207031,-0.506592180609565,-1.23468426988729,-0.85750042284733,3.15514037046076,1.72697905670704
3.72599946764329,-0.605343207701693,-0.712199436193184,-1.24823587135265,3.203292759885,1.80539185459986
4.82000962520536,-0.551219604294274,-0.145786106883982,-1.35691052178031,3.43417729379095,1.87367885988081
4.68716274965933,-0.546228911301316,0.866670408670778,-1.37081399172712,3.42191717124749,1.66478023477629
5.13385576572167,-0.48278819238737,2.12941970865966,-1.45216690852436,3.55498065673246,1.64934605459437
5.39922460190536,-0.477104347589835,2.87769874269486,-1.52919340280802,3.53633054099054,1.74853030156436
5.70037740000034,-0.596684586409513,2.9787689401998,-1.60212452517964,3.30273838284796,1.81078688614548
6.44649033464624,-0.569276208803515,2.85612439277738,-1.28902207878699,3.50173793374335,1.81635520564226
6.46134977645686,-0.485699429966594,3.30584994798476,-1.37179018051857,3.71819624571654,1.78017845770835
6.26180870071414,-0.46515903149095,3.93235087435327,-1.17748817716545,3.81948305316041,1.69680384814777
6.11388577341855,-0.533301630145948,3.99503779067974,-0.999833369652261,3.95395450324843,1.61348700123757
6.86216480745375,-0.610328124429611,2.13464000818788,-0.903854949778444,3.80646479583069,1.52445742820464
7.16071828628157,-0.604586516981696,4.53281528606233,-1.32787901369859,3.63935022794586,1.58160779449204
7.34106772143505,-0.499833950514935,4.73777161027831,-1.60950659189839,3.47765090853429,1.3776709810553
7.55676789862198,-0.499458493287456,4.18164725306831,-1.99689758294662,3.95763687221025,1.43594771902514
7.15725252725868,-0.437490721958236,4.44398355010696,-1.84500491750356,4.55542761432099,1.3772541037333
6.93895303080459,-0.312544332918122,5.24149802326105,-1.89583604983924,4.84737449001144,1.70152207044469
6.67271775486519,-0.276454228959792,4.48065561276788,-1.21308729859554,4.18119062283088,1.82046692011017
5.60593546662667,-0.0433241720202591,6.63614111506467,-1.13622831599798,4.26491036422749,1.78405912157474
5.3570506467956,-0.04375739189812,6.09717226501796,-0.750743492412334,4.44818403355654,1.74782461099046
4.94083464914076,0.0234032417003918,5.0532639863305,-0.82044568262763,4.68242602151591,1.65423756484243
4.84225546593352,-0.0237657386011003,6.07449320441194,-1.25731038372758,4.70194257701354,1.51327936911658
4.60952974754666,-0.00328310277583821,5.89945071276225,-1.61792838632401,4.43852323028024,1.41360413961835
4.39155516600096,0.105998055480828,6.89878066601783,-1.79895653261947,3.61294840268519,1.18010919174216
4.52591831111951,0.0279029521651073,7.27293101353237,-1.43799195412075,2.81315952517233,1.34059693956198
4.12434514533637,0.189083851789505,6.21494308881444,-0.828867477053245,2.69473887155906,1.45005138576979
3.94052995116,0.251427080346205,6.08361248284091,-0.896981194383052,2.6117772649487,1.44990697914384
3.77352368824463,0.303355703039128,8.10235213069091,-0.627148749391145,2.78336629121992,1.13981875686185
3.63883562821769,0.397116037138298,6.80715466185025,-1.38136145168678,3.59988974966263,0.935291778151967
3.52149802429907,0.454353047401276,7.40767468919152,-0.771643005559591,3.55260379999412,0.815105031503284
3.2719633746512,0.485250289090315,7.69862515916289,-1.19933499777896,4.12889454251854,1.03020736525877
3.10484880676637,0.542400655377721,7.10628362016371,-1.44057493083205,4.17585557727866,1.1660593426909
2.95486808505094,0.573471185017903,8.3565561876702,-1.72038298554483,4.08910329673703,1.34867596187185
2.65533986149793,0.614725269920335,9.78403734621568,-1.74400790955085,3.87221176488597,1.40573968418369
2.18967181478527,0.666134028759826,8.70434510561691,-1.68844601614893,3.61877813633736,1.62461969527412
2.0883850073414,0.74950863832041,7.46187049591192,-1.78460350023893,3.54926800693459,1.77593473421336
1.81879227734857,0.947472793707716,7.189461836713,-1.45087401139506,3.65098803425632,1.67167315027485
1.81630126305087,1.06757289638083,8.47095082271431,-0.910148261122725,3.72688815685754,1.2122752392611
1.76435819969536,1.17192112429492,8.39275463476043,-1.14004938590593,3.46162762564333,1.20136965086908
1.66209664752629,1.30229142620585,9.02911131335027,-1.42092604965077,3.24571083851747,1.21143768083057
1.59442770260443,1.36483682403888,8.77621920964898,-1.22815475653276,4.96073232364363,1.68732584228897
1.51016643636048,1.42735334054673,10.304445650791,-1.30904557212694,4.40352491673898,1.35215228718557
1.37742786578392,1.4271222899452,9.65052190615391,-0.981202097356947,5.10516783092245,1.12360858468632
1.11151750475291,1.44754716312008,10.698545773681,-1.10992616373201,4.6283566659993,0.875054913855695
1.0439568648005,1.50487081735863,11.7920144063958,-1.02969384235217,4.19511512714453,0.963073640506948
1.05914122151953,1.5727823654121,11.7429955772158,-1.06633269148913,3.68584349972517,0.716756370485331
1.39098764796096,1.57335999191592,11.7642450122249,-1.29083878472671,5.26081436568839,0.782161019512247
1.58933736903956,1.61025877297959,10.2973841667819,-1.76858788976665,5.87238149991511,0.859261619002158
1.72099288992148,1.66270725952595,12.1165827388892,-1.4782150462991,5.78714548894599,0.968773827860349
1.70310090896583,1.72533930133455,13.3745666202216,-1.32981124493908,5.8319404243168,1.20906067718214
1.5692792886946,1.77732568667786,14.4909092624874,-1.55241117071407,5.76091402534151,1.43348012644415
1.55052086798323,1.88173167724233,12.7803838967415,-1.48228153688595,5.589683868617,1.68905674932192
1.78205523170597,1.91868822095638,13.2059357827642,-1.1995564683289,6.31519719807061,1.9096407585986
1.45085863508133,1.88678013288567,13.277070486709,-1.4291976611854,6.93236223607121,1.75405705979616
0.787707307045798,1.85951616190562,14.7194110870651,-1.36924580635449,7.31636833580709,1.63984297119692
0.405542391790826,1.88496060939865,12.1197235830036,-1.62964561053911,7.40268739647087,1.4781133263939
-0.509093075342949,1.98258526480834,14.1676405896276,-1.16655088990094,6.72294374711326,1.45082047408866
-0.891582905506314,2.02369494308482,15.5426154989763,-1.85867451930156,6.62580648314739,1.29692245843812
-1.34364784805414,-0.180747293542767,14.4402658587654,-1.51072386593378,6.17846363726825,1.26481220109107
-1.6420930219125,-0.191710644585166,12.5213184097807,-0.991870858882401,5.99399861327508,1.35848589121467
-1.70759586744506,-0.233600118641794,12.1130086748968,-1.30589750768115,5.69262920524117,1.48850961722331
-1.0578960166171,-0.35779559322695,10.4341516822225,-1.16260570087989,5.60775206381875,1.54351022667728
-0.976234069640329,-0.294990263467199,10.6624368968613,-0.968996849331347,7.40199717096124,1.43697279431373
-1.3415900536343,-0.279960421837946,9.51355944176818,-0.777785147773632,5.40515678793711,0.911303794517349
-1.07795409696206,-0.190728679528681,9.34893588818105,-0.840734884159337,6.16210021952952,0.416537812675037
-0.714222687510073,-0.127432367240689,10.0678209535034,-1.10058016690029,6.44351985218795,0.448359256770178
-0.617809603692136,0.0241714849504651,8.57472864445588,-1.11362297335642,6.09843855847787,0.285878697512196
0.218001506664853,0.526931817605569,8.6627805846311,-1.35890051567117,5.413279660647,0.519673024931115
0.0697536644608612,0.474454449734021,8.73174918918656,-1.484106836638,5.09412657662689,0.707107049153883
-0.294735879777386,0.447710342607409,9.19102724270076,-1.22743272340299,4.46437650117443,0.669457353635254
-0.544053919486319,0.468164097107481,8.75832722869332,-1.16552271472416,3.12968167311728,1.78233469470518
-0.180755729912192,0.552347383773407,10.4282815528775,-1.67958719805891,6.48338837459557,1.68895559409852
0.0188936507999936,0.52658524170328,10.5900891772586,-1.48087212821664,7.47589511477483,1.83689729425549
-1.09268357280933,0.519428449321019,12.0794991173443,-1.29029003954809,7.96129632692405,1.63408685250118
-0.94086166661299,0.399588278574623,12.2025768846445,-1.62427946031867,7.83234843027876,1.45109477609275
-0.740020931236687,0.316386956965184,11.4926811317878,-1.79783889591981,8.06734855302439,1.32095552478334
-0.706078153806288,0.279892514454183,11.9380744882166,-1.67173725387207,8.6141370218665,1.35846081367602
-0.904536179854356,0.248215476984996,11.8589035555375,-1.85464268630493,8.93926854020108,1.68278654303778
-0.884153184601001,0.0654833325032787,13.005073386394,-1.91531079800057,8.28826902973955,1.86964294075674
-1.50077669775428,0.194958313333299,12.6550100640885,-1.83759115191233,8.46915998974036,1.94828678925108
-1.61995548615381,0.34096496470249,13.5498040608163,-1.77859238081271,8.9887205892589,1.69853841779681
-0.051504579352397,-0.079281421882712,15.1016099569584,-1.43353662246829,9.15789295156358,1.54217492321422
0.166036782315441,-0.167675605761445,14.3180884858592,-1.25735476253983,9.62323608336783,1.50643139515818
0.32914406633006,-0.0316214590529778,13.5653812417203,-1.80403880078424,9.45048965707081,1.83511242835871
0.181546053942859,-0.115429288491424,13.9418059935936,-1.55273083776966,8.34844327077442,1.36844219966193
0.017030805325193,-0.183600768471611,13.5087810646778,-1.47515559830738,7.90012568017009,1.38332763466523
0.199546339867982,-0.183283073894513,13.0433296279041,-1.43419032665685,7.11812047864343,1.48640508427093
0.194672616242047,0.0516953878572259,12.8245969115721,-1.28835696323881,5.72154955838332,1.61974438641147
0.894799260853005,-0.103743904319257,12.6610564076796,-1.40352413556934,5.60291229483112,1.73964231980825
1.15605250819701,0.100366197068636,12.9898702949761,-1.25673768842,9.0384395997626,0.473512214634458
1.37294404004805,0.0433024747568016,13.0580807647452,-1.34539180422545,9.11119887824933,0.165544867860719
1.35743476842064,-0.00894384251322022,13.5716845909432,-1.30794427798316,8.35369226081571,-0.112536083605659
1.62540292387148,-0.128581843983279,14.4054162458865,-1.50492646831398,7.23897419309188,0.0317376882520892
